"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"84fd49cd-1cde-4b32-85f3-14adf195d515","species","Plantae","Deparia deflexa","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"9631b29e-360f-4eda-b10f-672b022e668a","species","Plantae","Elatostema cuneatum","易危（VU, Vulnerable）","","corrected_redlistTW"
"7d39b2fa-545a-4e91-8899-9c92185d177a","species","Plantae","Tetraselmis marina","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"0f93f0dc-9737-4431-8b76-d0929617766d","species","Plantae","Talinum fruticosum","NA","","corrected_redlistTW"
"fa429082-a61c-43ae-956b-f1ab64285268","species","Animalia","Fregata andrewsi","NA",NA,"corrected_redlistTW"
"cf1dcb7c-dcc8-4983-a71f-8a8d389c8125","species","Animalia","Orthetrum melania","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"33c34481-e34d-47b6-a3d9-a903ffa90515","species","Animalia","Orthetrum triangulare","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"738a647c-6118-4abb-81ef-658ba8ebed25","species","Plantae","Bidens frondosa","NA","","corrected_redlistTW"
"d2a99421-81dd-49d1-94e2-8d49739a7f3c","species","Plantae","Adiantum tenerum","NA","","corrected_redlistTW"
"147f825e-bf65-43e5-97bc-04df4eb9ea20","species","Plantae","Cassia bakeriana","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"f59f7e58-ace4-4ba3-8b41-3c906e526e35","species","Plantae","Senna surattensis","NA",NA,"corrected_redlistTW"
"21ecc241-d052-45d5-98f1-d0ea8947d23a","species","Plantae","Euonymus centidens","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"842ad359-abc6-44ec-8c63-ddfc3606c98c","species","Plantae","Kurzia borneensis","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"ddc86c85-6849-419f-8dab-ad379ec9cfd2","species","Plantae","Apocopis wrightii","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"80fcf2c0-895b-4e26-a3d0-03b381c3cf3b","species","Plantae","Vincetoxicum fordii","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"dbe9f7d1-d7f0-443c-a444-d9b88857cc46","species","Plantae","Cansjera rheedei","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"56e7c70e-f31e-4cd2-ad02-b0093f03a872","species","Plantae","Amphidium mougeotii","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"34e18970-acfb-40e2-bc99-bf27f653ae3a","species","Plantae","Leptopetalum coreanum","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"b6a03451-26a3-410c-866f-fcec8f52b3ca","species","Plantae","Goniophlebium amoenum","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"6390e827-5061-4f64-9c70-3f8340509ef9","species","Plantae","Rhus chinensis","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"c8827b5e-878e-4f1f-af81-f8a5253f1997","species","Plantae","Heptapleurum ellipticum","暫無危機（LC, Least Concern）","易危（VU, Vulnerable）","corrected_redlistTW"
"31b3743f-cb9f-4c54-b1eb-13ab35f8ad53","species","Plantae","Plagiogyria pycnophylla","資料缺乏（DD, Data Deficient）","","corrected_redlistTW"
"e82b72a5-469c-4d3f-8b7a-ed9ac8fa4e45","species","Plantae","Dryopteris acutodentata","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"5ca9c608-6e20-4103-b09f-876a050409ec","species","Plantae","Dryopteris nyingchiensis","瀕危（EN, Endangered）","","corrected_redlistTW"
"ec9a6051-2511-4e19-8fd3-6392e8149423","species","Plantae","Urochloa ramosa","NA","","corrected_redlistTW"
"8857db55-cb86-4499-8621-4fa61060871d","species","Plantae","Jacaranda acutifolia","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"5fdb3235-ad4a-4fb3-a4d5-e9049f94f167","species","Plantae","Leptopetalum taiwanense","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"360b6b89-256f-427f-b635-78e898d5eced","infraspecies","Plantae","Clinopodium laxiflorum laxiflorum","暫無危機（LC, Least Concern）",NA,"corrected_redlistTW"
"e9d8724b-6ce1-4345-bd1c-622e71e79eb8","infraspecies","Plantae","Rhus chinensis chinensis","NA","","corrected_redlistTW"
"40e2cf45-c788-41d4-a0b8-25ffd1e1d1e7","infraspecies","Plantae","Spiranthes nivea nivea","接近受脅（NT, Near Threatened）",NA,"corrected_redlistTW"
"63886265-d37f-4635-a277-822ec340edfb","infraspecies","Animalia","Neptis hylas hylas","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"2f2773ec-4cdc-4d13-aff6-f176b267207d","infraspecies","Animalia","Parantica aglea melanoides","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"c43e1a7e-e9c5-4748-8447-4dfdf4f5960a","infraspecies","Animalia","Polygonia c-aureum c-aureum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"77c8b891-9498-4e93-9358-d0951170975c","infraspecies","Animalia","Ypthima norma norma","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"28d127e2-83b2-4811-b098-6078ca171b8d","infraspecies","Animalia","Lethe rohria permagnis","","瀕危（EN, Endangered）","corrected_redlistTW"
"01922a7a-c364-4a9f-9c1b-8ae7bf10c12f","infraspecies","Animalia","Limenitis sulpitia sulpitia","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"8c7a606b-02e3-460b-bf2d-6d7ad966967c","infraspecies","Animalia","Nacaduba kurava euplea","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"cd500c05-c2a1-4c09-a817-5d59599b174e","infraspecies","Animalia","Neptis soma ominicola","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"05900483-949b-4ce6-b64c-00a57863750a","infraspecies","Animalia","Graphium sarpedon sarpedon","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"9e641b5f-e82c-4e8a-9b91-5315e459dbf6","infraspecies","Animalia","Hypolimnas bolina philippensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"d36e746e-03a5-43d6-af9b-1c9a856da2c3","infraspecies","Animalia","Cyrestis thyodamas chinensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"301e57fa-0a43-4b53-b621-c47f7b0d8ee0","infraspecies","Animalia","Papilio agenor agenor","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"a248e169-d506-41c9-8490-88a703fd733a","infraspecies","Animalia","Phasianus colchicus torquatus","","極危（CR, Critically Endangered）","corrected_redlistTW"
"48d28537-9f49-4b06-bcc7-2f7b6ba29476","species","Animalia","Sicyopterus macrostetholepis","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"36c6d6f2-68d3-4dbd-9091-eb51627a4fb4","species","Plantae","Zingiber chengii","瀕危（EN, Endangered）","","corrected_redlistTW"
"0aef2287-bfa5-47e9-bbc1-0f9dca8228a5","species","Plantae","Begonia hirtella","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"52439ecb-3ecf-432b-983b-623438552dc4","species","Animalia","Indothemis carnatica","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"8f1d72ba-c296-45e1-8aa7-503355daa7c8","species","Plantae","Aster kanoi","接近受脅（NT, Near Threatened）","","corrected_redlistTW"
"7ab7db5b-4955-4223-8dc4-24129825765f","species","Plantae","Dichanthium caricosum","NA","","corrected_redlistTW"
