"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"d295851a-af43-4deb-888a-34c6be7ab51a","species","Animalia","Pycnonotus sinensis","LC","NLC","corrected_redlistTW"
"252fa1e9-228b-4c20-a4bd-ad2cc8666677","species","Animalia","Hypsipetes amaurotis","LC","NLC","corrected_redlistTW"
"04b143fe-f019-450e-9abf-f2bf33b1fcd1","species","Animalia","Hypsipetes leucocephalus","LC","NLC","corrected_redlistTW"
"e34cec2f-4e6d-4cd8-8ad4-4a326e6fd453","species","Animalia","Spizixos semitorques","LC","NLC","corrected_redlistTW"
"fc9b6509-2981-4915-b09b-7d289bb4622b","species","Animalia","Regulus goodfellowi","LC","NLC","corrected_redlistTW"
"1d45a016-63a3-41f3-a28c-6aab93101365","species","Animalia","Terpsiphone incei","LC","NLC","corrected_redlistTW"
"4fe88bf7-7e84-4d82-bc5a-806cbcaff6e3","species","Animalia","Terpsiphone atrocaudata","NT","NNT","corrected_redlistTW"
"b7068dec-b3e0-4043-a776-3f2b35e7efa5","species","Animalia","Hypothymis azurea","LC","NLC","corrected_redlistTW"
"2dc77ddb-7020-4701-b24f-7c548ca059c4","species","Animalia","Yuhina brunneiceps","LC","NLC","corrected_redlistTW"
"8b5005a9-c1a9-4195-ad7c-4bf6215b8be2","species","Animalia","Zosterops japonicus","NT","NNT","corrected_redlistTW"
"34bf1c7c-6f51-4ff5-a4f7-b02af924a8c9","species","Animalia","Zosterops meyeni","LC","NLC","corrected_redlistTW"
"a676bcfe-195c-4983-a08a-d9259d197b9e","species","Animalia","Aegithalos concinnus","LC","NLC","corrected_redlistTW"
"3acac136-4af6-413c-a67b-839daf8c80e6","species","Animalia","Cecropis striolata","LC","NLC","corrected_redlistTW"
"b571c798-4f62-4a80-aa8c-51d74351aa41","species","Animalia","Delichon dasypus","LC","NLC","corrected_redlistTW"
"fb1ab992-6465-47c7-838a-02a739097d6f","species","Animalia","Hirundo rustica","LC","NLC","corrected_redlistTW"
"3d088f56-0d6f-4d18-a4ef-2116849712a7","species","Animalia","Hirundo tahitica","NT","NNT","corrected_redlistTW"
"c226379a-abdb-440b-afc8-98260117bc11","species","Animalia","Riparia chinensis","LC","NLC","corrected_redlistTW"
"047d0058-af6a-47a0-ab61-db86e0917fe2","species","Animalia","Cinclus pallasii","LC","NLC","corrected_redlistTW"
"9645a437-add6-42a2-b214-dfcfdab059c7","species","Animalia","Cisticola exilis","LC","NLC","corrected_redlistTW"
"87ea6161-4369-4527-9cf0-8a1ad9f22a66","species","Animalia","Cisticola juncidis","LC","NLC","corrected_redlistTW"
"41c093df-67c9-4b2f-8285-e1564b04bc90","species","Animalia","Prinia striata","LC","NLC","corrected_redlistTW"
"67c95c1b-08e6-4d61-b736-2e951ca55bca","species","Animalia","Prinia flaviventris","LC","NLC","corrected_redlistTW"
"5303e743-9323-4f04-b0e2-7f7ab0c011b5","species","Animalia","Prinia inornata","LC","NLC","corrected_redlistTW"
"4c617c5d-f9d2-4379-9c7d-cff75dd0ff42","species","Animalia","Dicaeum ignipectus","LC","NLC","corrected_redlistTW"
"eb5710dc-e15a-449e-a3eb-3375907b0573","species","Animalia","Dicaeum minullum","LC","NLC","corrected_redlistTW"
"336c26b9-c6a2-4510-bb06-c761316577d2","species","Animalia","Erpornis zantholeuca","LC","NLC","corrected_redlistTW"
"da97cd9a-686f-4f3b-94a9-1623ab914351","species","Animalia","Oriolus chinensis","VU","NVU","corrected_redlistTW"
"c6e1b358-4b60-4303-9e60-93d3076d76fb","species","Animalia","Oriolus traillii","LC","NLC","corrected_redlistTW"
"b31b71bc-2539-44b1-8962-7cf7804ff182","species","Animalia","Passer montanus","NT","NNT","corrected_redlistTW"
"50cdf9b2-217c-44e3-94a0-755d0810ffc3","species","Animalia","Passer cinnamomeus","EN","NEN","corrected_redlistTW"
"56698281-20ba-42bb-a7ba-0f1599fd75c7","species","Animalia","Schoeniparus brunneus","NT","NNT","corrected_redlistTW"
"d73cb232-2838-41a8-ab09-8c917ab02db2","species","Animalia","Sitta europaea","NT","NNT","corrected_redlistTW"
"72d9aa41-68df-46f7-8eaf-69cb168781e3","species","Animalia","Troglodytes troglodytes","LC","NLC","corrected_redlistTW"
"361a3560-d085-4fd2-b6f6-521f4c8049a5","species","Animalia","Accipiter soloensis","LC","NLC","corrected_redlistTW"
"41ce80a3-d156-4a32-8d50-cbd9938eb8cb","species","Animalia","Accipiter gularis","LC","NLC","corrected_redlistTW"
"c3d7eb24-c683-40c1-a077-93141d28ae33","species","Animalia","Accipiter trivirgatus","LC","NLC","corrected_redlistTW"
"828253a2-1f00-401b-b5c9-f3a37791600a","species","Animalia","Accipiter virgatus","LC","NLC","corrected_redlistTW"
"08dd93ce-8d46-44a9-92ba-8f4a5aec3cf1","species","Animalia","Aquila heliaca","NA",NA,"corrected_redlistTW"
"dff00aa5-f437-45cb-aefb-14ce0ecb9a75","species","Animalia","Butastur indicus","LC","NLC","corrected_redlistTW"
"27fbbbb9-e533-4c9b-a9a1-1e7dedf64715","species","Animalia","Buteo japonicus","LC","NLC","corrected_redlistTW"
"3fae360a-23ea-45ef-827a-4c7af654fe69","species","Animalia","Clanga clanga","NA",NA,"corrected_redlistTW"
"ad5b2b40-aad1-43d5-8963-708d73adc98a","species","Animalia","Elanus caeruleus","LC","NLC","corrected_redlistTW"
"b2350fcd-44ae-4faf-9777-0e08342613fc","species","Animalia","Ictinaetus malaiensis","NT","NNT","corrected_redlistTW"
"3343e3a4-9f28-4f12-81c3-44853ece0b9c","species","Animalia","Milvus migrans","VU","NVU","corrected_redlistTW"
"9401a1ca-328b-4645-8c6b-3578cfd7c1b8","species","Animalia","Nisaetus nipalensis","VU","NVU","corrected_redlistTW"
"19b1cc22-5e72-4376-b878-eeea24879682","species","Animalia","Pernis ptilorhynchus","LC","NLC","corrected_redlistTW"
"280c0c12-eb54-4c01-a10e-b7232b58de16","species","Animalia","Spilornis cheela","LC","NLC","corrected_redlistTW"
"82702ec4-1655-4f43-83b8-cca275dad7d8","species","Animalia","Pandion haliaetus","LC","NLC","corrected_redlistTW"
"92b71078-5bfd-45eb-9145-8a7a54a2c515","species","Animalia","Actitis hypoleucos","LC","NLC","corrected_redlistTW"
"aa3a11ed-f656-49b4-be79-7c005ba8ba23","species","Animalia","Calidris acuminata","NT","NNT","corrected_redlistTW"
"443cf8e3-03e0-4af5-8b68-491e79b7d5b2","species","Animalia","Calidris ferruginea","NT","NNT","corrected_redlistTW"
"d6d34aa8-6583-4f69-832b-153ef87b9058","species","Animalia","Calidris ruficollis","LC","NLC","corrected_redlistTW"
"fc51e2f2-9da1-4fae-b1d1-557839b57da2","species","Animalia","Calidris subminuta","LC","NLC","corrected_redlistTW"
"8f2d01e3-4ecc-425b-8afb-fbc9daf982d2","species","Animalia","Calidris temminckii","NT","NNT","corrected_redlistTW"
"24b2424d-112c-4e12-8ee4-62d827a64693","species","Animalia","Calidris tenuirostris","EN","NEN","corrected_redlistTW"
"18a01f7a-54bc-4a9e-bcb4-1ced9de8eb9d","species","Animalia","Calidris pygmaea","CR","NCR","corrected_redlistTW"
"1c244404-e312-42fe-8dd5-3e6679257312","species","Animalia","Calidris alba","NT","NNT","corrected_redlistTW"
"e882d691-d35b-4496-864a-c4aaf861d498","species","Animalia","Calidris alpina","LC","NLC","corrected_redlistTW"
"c4807bca-e6c0-4dfa-9ae3-3b3050e85a0d","species","Animalia","Calidris canutus","VU","NVU","corrected_redlistTW"
"aba0fe4b-f48c-40e9-9b85-a1c996384a95","species","Animalia","Calidris falcinellus","LC","NLC","corrected_redlistTW"
"844ae2a3-9d36-4a4c-8789-b5064c76b06b","species","Animalia","Gallinago megala","LC","NLC","corrected_redlistTW"
"541578e4-d849-409d-bb5c-70446ee2685f","species","Animalia","Gallinago stenura","LC","NLC","corrected_redlistTW"
"308f022a-cbc6-405b-98ae-d561d07d33cc","species","Animalia","Gallinago gallinago","VU","NVU","corrected_redlistTW"
"e19c61df-0873-4e22-a25a-bbdfeacd1147","species","Animalia","Numenius madagascariensis","EN","NEN","corrected_redlistTW"
"29fc16ff-90ba-4308-b815-05d77a4b1c5f","species","Animalia","Numenius minutus","LC","NLC","corrected_redlistTW"
"2a1632b8-e6a2-41da-a4ad-786a156068e0","species","Animalia","Numenius arquata","VU","NVU","corrected_redlistTW"
"e291c185-3320-4ba0-b24a-ab076d39fd96","species","Animalia","Numenius phaeopus","LC","NLC","corrected_redlistTW"
"10786e39-f7dd-40e6-a273-500500c99cf5","species","Animalia","Phalaropus lobatus","LC","NLC","corrected_redlistTW"
"797fc249-7c4a-4c19-9e2c-97b38f85b6c8","species","Animalia","Scolopax rusticola","LC","NLC","corrected_redlistTW"
"6f9870fb-8a2c-46a1-8347-3b0db1c2c9f8","species","Animalia","Tringa erythropus","LC","NLC","corrected_redlistTW"
"6fc6ec1e-ef73-41d7-b886-6da8b370c13f","species","Animalia","Tringa glareola","NT","NNT","corrected_redlistTW"
"16f7a184-04b2-4511-923a-1a871fabf458","species","Animalia","Tringa guttifer","EN","NEN","corrected_redlistTW"
"2c950571-c305-416d-be8b-c7bf483775ac","species","Animalia","Tringa nebularia","LC","NLC","corrected_redlistTW"
"e4f45f3e-91a9-4be5-831a-e648e5d8d224","species","Animalia","Tringa ochropus","LC","NLC","corrected_redlistTW"
"5d90ddc4-50e9-40be-9d33-89a51417df98","species","Animalia","Tringa stagnatilis","LC","NLC","corrected_redlistTW"
"3f8c00a3-5ec0-4b25-933c-4cc1e3ff7a2a","species","Animalia","Tringa brevipes","NT","NNT","corrected_redlistTW"
"9a087fda-0b18-470a-b57f-fda35d50fb37","species","Animalia","Tringa totanus","LC","NLC","corrected_redlistTW"
"88143b49-c969-4d7b-9dc3-73d4cc3c17dd","species","Animalia","Xenus cinereus","LC","NLC","corrected_redlistTW"
"0f11f4ca-c4f7-46c0-9c9e-11e58d0d4912","species","Animalia","Limosa lapponica","VU","NVU","corrected_redlistTW"
"ff6050fa-cdd6-4ed1-9fcc-b7669c86a1b5","species","Animalia","Limosa limosa","VU","NVU","corrected_redlistTW"
"1353c6f7-ea3d-4e3f-b079-81779ecab17b","species","Animalia","Arenaria interpres","NT","NNT","corrected_redlistTW"
"76f9f298-fd14-4242-8f51-c6a40783435d","species","Animalia","Anous stolidus","LC","NLC","corrected_redlistTW"
"a05f3652-1367-4af0-be59-d489142ddd2f","species","Animalia","Chlidonias leucopterus","LC","NLC","corrected_redlistTW"
"6bf77146-8321-4277-89fb-96ac41e74ae6","species","Animalia","Chlidonias hybrida","LC","NLC","corrected_redlistTW"
"260a6b8a-87e4-48c1-99ed-a99aed825934","species","Animalia","Chroicocephalus ridibundus","LC","NLC","corrected_redlistTW"
"6a37c4c2-2dde-469f-9951-e65780e10c55","species","Animalia","Hydroprogne caspia","LC","NLC","corrected_redlistTW"
"283a16c1-47fd-4221-a221-d52e575766ee","species","Animalia","Ichthyaetus relictus","NA",NA,"corrected_redlistTW"
"cc21f98e-2adc-4a6a-89b0-0ea32f64e734","species","Animalia","Larus crassirostris","LC","NLC","corrected_redlistTW"
"106a9e18-1497-4622-b13a-5a31e2492aab","species","Animalia","Onychoprion aleuticus","NT","NNT","corrected_redlistTW"
"fd252b08-fce5-4cc0-a698-b25a01828184","species","Animalia","Onychoprion anaethetus","LC","NLC","corrected_redlistTW"
"e566274e-4dce-485b-a51c-9c53a4488794","species","Animalia","Rissa tridactyla","NA",NA,"corrected_redlistTW"
"e65826ad-5a8d-468b-aa5e-16df3c5038b8","species","Animalia","Saundersilarus saundersi","CR","NCR","corrected_redlistTW"
"1ede32c8-c430-4a8c-9763-44b1764d7055","species","Animalia","Thalasseus bernsteini","CR","NCR","corrected_redlistTW"
"96507010-27ae-438b-bd64-0be53aa069dd","species","Animalia","Thalasseus bergii","LC","NLC","corrected_redlistTW"
"97cb11c5-a7ef-4555-b254-d19b02b8acf2","species","Animalia","Gelochelidon nilotica","LC","NLC","corrected_redlistTW"
"7559234a-62cd-4f7b-a6cb-313de3115a12","species","Animalia","Sterna dougallii","LC","NLC","corrected_redlistTW"
"7c473bc9-8401-4050-97fd-9ca850a49f94","species","Animalia","Sterna hirundo","LC","NLC","corrected_redlistTW"
"c92ed9a7-3377-472f-87d5-c85ae940d1cc","species","Animalia","Sterna sumatrana","LC","NLC","corrected_redlistTW"
"492cb237-e66a-4af1-841c-58dcbdba08b1","species","Animalia","Sternula albifrons","NT","NNT","corrected_redlistTW"
"233dad6a-f59a-4918-b94f-78a8b03b13eb","species","Animalia","Charadrius alexandrinus","LC","NLC","corrected_redlistTW"
"17faba2b-eda5-4eb9-b1d1-7996c469a7ea","species","Animalia","Charadrius dubius","LC","NLC","corrected_redlistTW"
"faa3e92c-4cd3-468a-b5c4-e07c789c417f","species","Animalia","Charadrius leschenaultii","LC","NLC","corrected_redlistTW"
"911e3b0f-cbd0-4d95-9509-eb2e063de7ea","species","Animalia","Anarhynchus mongolus","LC","NLC","corrected_redlistTW"
"066976a0-c5ed-46d1-b59f-074b49fe0585","species","Animalia","Pluvialis fulva","LC","NLC","corrected_redlistTW"
"206694cd-785d-48a9-9325-fddfb01e130a","species","Animalia","Pluvialis squatarola","LC","NLC","corrected_redlistTW"
"d90a0e93-be79-4ab1-ab3b-94f269b5ed5d","species","Animalia","Vanellus vanellus","LC","NLC","corrected_redlistTW"
"76f2ea3c-b88e-47ad-9f6c-63ee9c65405f","species","Animalia","Glareola maldivarum","LC","NLC","corrected_redlistTW"
"c325ae02-f006-4ec7-a947-b027d988648a","species","Animalia","Himantopus himantopus","LC","NLC","corrected_redlistTW"
"8cf906d2-0fd8-44fd-91ad-d0f7c6a0551a","species","Animalia","Recurvirostra avosetta","LC","NLC","corrected_redlistTW"
"3ee45f50-97fe-4a84-b1a5-2e6d4d72c041","species","Animalia","Hydrophasianus chirurgus","NT","NNT","corrected_redlistTW"
"1b04ac59-bdc7-4e72-ae92-ce0f56107787","species","Animalia","Rostratula benghalensis","LC","NLC","corrected_redlistTW"
"aef79acf-2172-4f1b-bcf0-f89039067f8e","species","Animalia","Synthliboramphus wumizusume","NA",NA,"corrected_redlistTW"
"5aee8378-a6f8-44de-accf-f1922307c575","species","Animalia","Haematopus ostralegus","NT","NNT","corrected_redlistTW"
"7b53fdc1-fe44-42ef-be08-387d59624dd8","species","Animalia","Turnix suscitator","LC","NLC","corrected_redlistTW"
"962ba8ec-b2fd-4790-a327-1cbfae41ffba","species","Animalia","Turnix sylvaticus","CR","NCR","corrected_redlistTW"
"76ccc3a9-51b0-4cda-9685-f997e722569c","species","Animalia","Aix galericulata","VU","NVU","corrected_redlistTW"
"99a7a10b-343b-4300-9e7b-ba118a0d60ff","species","Animalia","Anas acuta","LC","NLC","corrected_redlistTW"
"a34e2798-e835-4885-ac47-f9a752ab0f24","species","Animalia","Spatula clypeata","LC","NLC","corrected_redlistTW"
"c9e4084a-8d54-437b-bd05-8d27532139c6","species","Animalia","Mareca falcata","VU","NVU","corrected_redlistTW"
"e486a442-46fe-47b3-a92a-d80d7c72b5e4","species","Animalia","Anas luzonica","NA",NA,"corrected_redlistTW"
"f1be7b47-b980-4275-af26-a3d255915237","species","Animalia","Mareca penelope","LC","NLC","corrected_redlistTW"
"463dd63a-ff6f-4d55-b897-fe888e25c88a","species","Animalia","Spatula querquedula","LC","NLC","corrected_redlistTW"
"c870cb23-1aa0-438e-9873-61f8d920f274","species","Animalia","Anas zonorhyncha","LC","NLC","corrected_redlistTW"
"32c10708-3ffd-4f51-8ac5-ea5d44fa62d0","species","Animalia","Anas crecca","NT","NNT","corrected_redlistTW"
"9e4f5b40-ceae-4fc5-bec4-b1b65ef1f7ca","species","Animalia","Anser cygnoides","NA",NA,"corrected_redlistTW"
"925fa76b-afac-482a-aaa2-af890f137cf8","species","Animalia","Anser erythropus","NA",NA,"corrected_redlistTW"
"88627d2d-13c6-4f89-976e-a31805d01c90","species","Animalia","Aythya baeri","CR","NCR","corrected_redlistTW"
"f76d0089-0522-41ca-a311-ea1e1e0bcb37","species","Animalia","Aythya ferina","NA",NA,"corrected_redlistTW"
"1f4449ea-89de-4222-8c93-c79432630bc0","species","Animalia","Aythya fuligula","LC","NLC","corrected_redlistTW"
"9aee7654-fbf5-4529-acbd-9f08478581cf","species","Animalia","Clangula hyemalis","NA",NA,"corrected_redlistTW"
"629ea7b1-f65a-4df0-95be-0494829346d8","species","Animalia","Mergus squamatus","NA",NA,"corrected_redlistTW"
"335050b7-a31c-4cd0-89e0-660eb136fb2b","species","Animalia","Amaurornis phoenicurus","LC","NLC","corrected_redlistTW"
"e67a95bb-ad16-4e67-b2a8-d962efd5f30f","species","Animalia","Gallicrex cinerea","EN","NEN","corrected_redlistTW"
"7ed22b01-05fe-428e-b9e8-7e3e322f4419","species","Animalia","Rallina eurizonoides","LC","NLC","corrected_redlistTW"
"3222ac68-62d3-4be7-b71d-603be0d12414","species","Animalia","Zapornia fusca","LC","NLC","corrected_redlistTW"
"f55e8dd6-5043-47d3-897d-9d8008d78f0f","species","Animalia","Fulica atra","LC","NLC","corrected_redlistTW"
"5e5f7229-46dc-4eb0-93af-9ae0333f3abc","species","Animalia","Gallinula chloropus","LC","NLC","corrected_redlistTW"
"208efd26-6f49-4a15-954d-c3ef0a2f461f","species","Animalia","Lewinia striata","NT","NNT","corrected_redlistTW"
"a9182b3e-5cb1-4c28-932d-26b9a7eb62db","species","Animalia","Antigone vipio","NA",NA,"corrected_redlistTW"
"bc2b5442-7a76-49bb-99a5-65631f2175fc","species","Animalia","Grus japonensis","NA",NA,"corrected_redlistTW"
"943a9b58-5627-41a3-8794-ee25b5165d7c","species","Animalia","Grus monacha","NA",NA,"corrected_redlistTW"
"251368bf-574e-4e61-8fff-b77abe6f4370","species","Animalia","Leucogeranus leucogeranus","NA","","corrected_redlistTW"
"e17f3444-d8de-4a62-b4af-9888b58c4f93","species","Animalia","Arborophila crudigularis","LC","NLC","corrected_redlistTW"
"53905e4b-a68b-4775-8504-f581229a6c0d","species","Animalia","Bambusicola sonorivox","LC","NLC","corrected_redlistTW"
"ef457bab-7f1f-4313-8282-75084241c775","species","Animalia","Lophura swinhoii","LC","NLC","corrected_redlistTW"
"edb3f65e-d359-49d5-8a9c-67953e89172b","species","Animalia","Synoicus chinensis","EN","NEN","corrected_redlistTW"
"f99d359f-0dd5-4dbd-817e-a45c6d7b7efc","species","Animalia","Syrmaticus mikado","LC","NLC","corrected_redlistTW"
"0fb91a1c-ded5-47cc-882e-fba220e03c26","species","Animalia","Phasianus colchicus","CR","NCR","corrected_redlistTW"
"93166b66-649d-4d39-9a44-d8fa6946d47a","species","Animalia","Ardenna pacifica","LC","NLC","corrected_redlistTW"
"924ffd26-5810-4121-978a-f53f296075b3","species","Animalia","Bulweria bulwerii","LC","NLC","corrected_redlistTW"
"b938af4a-88e3-40a9-ba72-52455dfd5b45","species","Animalia","Calonectris leucomelas","NT","NNT","corrected_redlistTW"
"92cf552d-708b-45c4-833a-499e8b4732a1","species","Animalia","Hydrobates monorhis","NT","NNT","corrected_redlistTW"
"5e24ac51-e693-49ce-9793-5a81a87d293f","species","Animalia","Hydrobates leucorhous","NA",NA,"corrected_redlistTW"
"4748e6b0-2087-4910-89ee-5a3f657b5369","species","Animalia","Phoebastria albatrus","NA","","corrected_redlistTW"
"b1633163-5dfb-4bdc-a3b7-77a0f3b3a45f","species","Animalia","Ardeola bacchus","LC","NLC","corrected_redlistTW"
"f5dfc0e5-6e0e-49a6-8b5e-d1c17e8c246d","species","Animalia","Egretta eulophotes","VU","NVU","corrected_redlistTW"
"8cddf269-e2f3-435b-a88b-dcdd1e5f9cea","species","Animalia","Egretta garzetta","LC","NLC","corrected_redlistTW"
"c1a6155d-afba-4016-81b8-f3e703a98c63","species","Animalia","Egretta sacra","LC","NLC","corrected_redlistTW"
"6dffa02d-95b8-4d06-b509-dda361173a01","species","Animalia","Gorsachius goisagi","NA",NA,"corrected_redlistTW"
"ccd07aad-ec68-4eed-bc63-7a7e474e9eb4","species","Animalia","Gorsachius melanolophus","LC","NLC","corrected_redlistTW"
"af9d43df-d0cf-4d00-ae49-a529c4015685","species","Animalia","Ixobrychus sinensis","LC","NLC","corrected_redlistTW"
"3bce5eee-bb42-4c24-927a-a8b6d1b9cd7e","species","Animalia","Ixobrychus cinnamomeus","LC","NLC","corrected_redlistTW"
"6b620e73-2555-4463-9a44-2a7e5484d819","species","Animalia","Ardea alba","LC","NLC","corrected_redlistTW"
"d377aa05-ca60-46a7-bd84-0133ec555d20","species","Animalia","Ardea cinerea","LC","NLC","corrected_redlistTW"
"f2032202-53e3-4c22-8032-1c21174b28da","species","Animalia","Ardea purpurea","LC","NLC","corrected_redlistTW"
"9aefd3a9-04f1-4da4-838f-d0d25e5e7d31","species","Animalia","Bubulcus ibis","LC","NLC","corrected_redlistTW"
"26113f77-ae38-48b5-aed7-34dbe49ca0e9","species","Animalia","Butorides striata","LC","NLC","corrected_redlistTW"
"f2e2e0b5-d5fb-4de5-9237-b600b09e6565","species","Animalia","Ardea intermedia","LC","NLC","corrected_redlistTW"
"9ad77864-37f7-4a20-ad8b-ced32a18f807","species","Animalia","Nycticorax nycticorax","LC","NLC","corrected_redlistTW"
"0c97ee83-eb22-4e9f-bba9-6e23a7891727","species","Animalia","Nipponia nippon","NA",NA,"corrected_redlistTW"
"11f17de2-5ee5-4c69-8672-06a46d4283f3","species","Animalia","Platalea minor","VU","NVU","corrected_redlistTW"
"8090520b-78f4-4b73-a3cc-177ce26e0b62","species","Animalia","Ciconia boyciana","EN","NEN","corrected_redlistTW"
"857c170f-b8d7-44c2-97f3-355ca77fb813","species","Animalia","Cuculus optatus","LC","NLC","corrected_redlistTW"
"6ecc5c28-f0e5-4918-a0a0-167d19ef60fe","species","Animalia","Cuculus micropterus","LC","NLC","corrected_redlistTW"
"4a5551ba-234c-4bf3-a9a7-98c30399f5c3","species","Animalia","Hierococcyx sparverioides","LC","NLC","corrected_redlistTW"
"3fedadca-711f-44fe-9098-e660a11c2e94","species","Animalia","Centropus bengalensis","LC","NLC","corrected_redlistTW"
"d60f7459-8764-416a-b447-4b9ef07bc4d3","species","Animalia","Centropus sinensis","LC","NLC","corrected_redlistTW"
