"taxonUUID","taxonRank","kingdom","class","simplifiedScientificName","categoryRedlistTW","new_redlistTW","source_process"
"00b9884c-6a80-4020-86e9-fc17929d8b79","species","Animalia","Insecta","Kantipuria glandicola","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1e252140-01fc-4f0d-a5ba-8884f403e456","species","Animalia","Malacostraca","Ladomedaeus serratus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"09561cff-a478-4d21-8820-cb99e2c44250","species","Animalia","Malacostraca","Lahaina ovata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0705899d-94ba-4d3d-8466-693c658fe705","species","Animalia","Insecta","Lasiochira taiwanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7cb55a30-7b23-4af5-a249-2de757963e66","species","Animalia","Malacostraca","Latohexapus granosus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"18713944-8b65-4a31-bea1-ea1d37fe571d","species","Animalia","Malacostraca","Latreutes planirostris","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f57e21e5-f5c2-4d8c-8138-d10ec1af2384","species","Animalia","Malacostraca","Lauriea siagiani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9b6ca0ad-c955-4966-9809-6b3d6d9b189f","species","Animalia","Malacostraca","Leander tenuicornis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"98067071-1d7c-4cb3-8791-87fee0e00a88","species","Animalia","Malacostraca","Leandrites deschampsi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1e1860ed-2d09-4236-b6c5-9a41767d734d","species","Animalia","Malacostraca","Leptarma aurifrons","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d5caa825-577b-43b3-8ce6-61ee7bdd5f6d","species","Animalia","Malacostraca","Leptarma kui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3f7307d4-d4eb-45dc-81ff-bf1ee40c3539","species","Animalia","Malacostraca","Leptarma lenzii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"650b4c02-2d83-47b3-81f8-67f4aecd6c42","species","Animalia","Malacostraca","Leptarma macaco","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1b39cf1a-1203-4f09-9a87-e6ae9b106144","species","Animalia","Insecta","Lepteucosma shikokuensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"43cba8cd-7b89-449b-a3b3-ad5587027317","species","Animalia","Insecta","Leptocentrus albolineatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0f739846-7219-4c65-9f09-ea698d395fa2","species","Animalia","Insecta","Leptocentrus horizontalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b39f3e31-5862-45ac-95dd-9c028779d1f3","species","Animalia","Insecta","Leptocentrus orientalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1ae589ef-d589-48d7-8879-e8d98013ea5d","species","Animalia","Insecta","Leptocentrus taiwanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"21d1b9a1-e9a9-4f75-b8b6-c6446eb33694","species","Animalia","Malacostraca","Leptomithrax edwardsi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b2571786-1028-4ea3-b7c5-9f19a3493e36","species","Animalia","Insecta","Limonius onyx","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f6700823-f47e-44fe-84fa-2c7694c13645","species","Animalia","Insecta","Limonius sapphirus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"18e89f3b-1ba7-4cfc-a8df-b5d39dcd36ca","species","Animalia","Malacostraca","Liocarcinus corrugatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"472bb977-07e8-4dc2-9038-9e5652bc0d05","species","Animalia","Malacostraca","Liocarpilodes harmsi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6499d8c4-c410-4760-96f8-9ef6a7aaa867","species","Animalia","Insecta","Litchiomyia chinensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d8bd4003-5d8a-4a8e-9938-310489e46eee","species","Animalia","Malacostraca","Lithoscaptus paradoxus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e510d33d-c34e-43ba-b8cd-80b40bc49f28","species","Animalia","Insecta","Lobocentrus zonatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1e74bf68-e216-489b-9567-269fb4a89581","species","Animalia","Malacostraca","Luniella scabriculus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"81c00209-e51e-45ef-8ffb-2a641d635571","species","Animalia","Malacostraca","Lysmatella prima","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d709b965-d4e3-4a74-98a1-555cfd331629","species","Animalia","Insecta","Machaerotypus arisanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"69525450-4043-4a97-a10a-fedf25dd7c35","species","Animalia","Insecta","Machaerotypus sibirica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"69532b09-0ab1-43b6-b42c-b0912f3b1ca8","species","Animalia","Insecta","Manatha taiwana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"997216da-0028-40fc-a45a-83acb040eff1","species","Animalia","Insecta","Mangea dabanga","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7b7a1cae-cd2a-4f23-aafb-2a652c5fbf3f","species","Animalia","Insecta","Mannerheimia taiwanica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"046d1266-c44f-42d6-930e-6ea5a67b12f7","species","Animalia","Malacostraca","Maorrancaris investigatoris","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a62c94bf-08a8-4680-940d-b7622299de6c","species","Animalia","Insecta","Matapa aria","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fede7711-17af-4ee6-bd56-1ce2103392c1","species","Animalia","Insecta","Maurya angulata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"595c81c1-43bc-4d3c-ac1c-d244be8c597f","species","Animalia","Insecta","Maurya nodosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9db83635-e56f-4597-962c-65f505549d2d","species","Animalia","Insecta","Meleonoma apicispinata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9dca09df-c982-4a32-8b4f-68468657b9a0","species","Animalia","Insecta","Meleonoma argometra","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"785ca478-dad4-4fa0-83c3-ded7228de57f","species","Animalia","Insecta","Meleonoma malacobyrsa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"86cdf0d6-dee4-4f86-94f0-e9735fa79911","species","Animalia","Insecta","Meleonoma margisclerotica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"29f27907-3b15-4842-97b6-ad7ee64c4123","species","Animalia","Insecta","Meleonoma vespertina","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ee5a584e-9979-485f-b148-022c7143d658","species","Animalia","Insecta","Melobasis taiwanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d2a0d321-6b55-4986-85d3-57362a289270","species","Animalia","Insecta","Menimus formosanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2735e06e-2cb3-4c35-bd4b-99d2fe5f795e","species","Animalia","Malacostraca","Merhippolyte calmani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0cc5b03c-0cf5-4a90-8196-1a90000e46a7","species","Animalia","Malacostraca","Merocryptus lambriformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"38298ba1-5b0b-419e-b1a5-30852c40da85","species","Animalia","Malacostraca","Metadynoneme tanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"598878a0-8d2d-4530-8268-f772db178b63","species","Animalia","Malacostraca","Micippa philyra","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ac668b31-acea-4868-b77d-d54ca454e7e1","species","Animalia","Insecta","Microlithosia decreta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9cc1755c-80b7-4976-aa6f-c061cc1f98eb","species","Animalia","Malacostraca","Myrine kessleri","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"92e7e827-4dee-4bd2-8869-2d8b4381dced","species","Animalia","Insecta","Nalassus dongurii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7666adea-9c15-4610-b39f-9f1500b6cd5b","species","Animalia","Insecta","Nalassus merkli","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c026e106-60f6-4fb0-a205-a2864843c61f","species","Animalia","Insecta","Nalassus pilushenmua","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5db9f420-6657-45b1-b1cc-b6ab3d63222b","species","Animalia","Insecta","Nalassus tengchihensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"61c7ffb9-59ef-492b-9fe9-3143afaa234b","species","Animalia","Insecta","Nalassus xiaoxueshana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"40605206-c71d-4574-9150-ec51cf2102cf","species","Animalia","Insecta","Nalassus yuanfenga","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6bf1be04-78ed-4f02-9040-4def2a37c34b","species","Animalia","Malacostraca","Naxioides robillardi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6329c8e1-e7c6-4b91-b5de-5d687aef1b7e","species","Animalia","Malacostraca","Naxioides taurus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6fc5d1c2-7edc-4136-b69a-37bdc770eef4","species","Animalia","Insecta","Nelmanwaslus ornatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"871a0060-0293-4c6e-b456-68a8ad4e919d","species","Animalia","Insecta","Neochya chengi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fded16ad-5781-476d-af2e-0df92f97cb2d","species","Animalia","Insecta","Neochya tsoui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2f42b36d-032a-4da7-bb63-e5f0ec98eb84","species","Animalia","Insecta","Neomachaerotypus eguchii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"807ccbb6-029c-47ef-b1a4-0f12d8ad9755","species","Animalia","Malacostraca","Neotroglocarcinus hongkongensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e9c9a4c9-e16d-4efb-8177-3eaa9c1f2cf3","species","Animalia","Insecta","Nephelomilta karenkonis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e8ea7731-04d5-44c7-bcc5-1f87994cd5d3","species","Animalia","Malacostraca","Nikoides danae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e173c535-5eb3-490d-a9b4-658757e3cbbf","species","Animalia","Malacostraca","Nikoides gurneyi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fca83a99-e7b3-43b8-91e5-f7c841a0c1cb","species","Animalia","Malacostraca","Nikoides maldivensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"52d95f68-e819-4cbc-96fb-9edeabc59c30","species","Animalia","Malacostraca","Nikoides multispinatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c821bf5a-3623-46b2-bb45-ac22cbace673","species","Animalia","Malacostraca","Nikoides sibogae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0d3fe8ab-ae8d-426e-8ad2-cbd09cd548a5","species","Animalia","Malacostraca","Nikoides steinii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f57403ae-3bb3-424d-b73e-63738b5749a2","species","Animalia","Insecta","Nipponobuprestis datunensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"369a2e2c-2a6e-49d7-b0b9-a6b4a8b03a95","species","Animalia","Malacostraca","Nucia speciosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"38886f9f-6194-4c16-bd80-989d924cdcfa","species","Animalia","Insecta","Oedematopoda leechi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"96972bf0-468a-4039-9e31-bf897636e810","species","Animalia","Insecta","Ontholestes oculatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2f908a03-27aa-4720-bb71-ac3970f1aace","species","Animalia","Malacostraca","Opecarcinus crescentus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c69ce238-610d-4cdb-abf8-83c21bf6335a","species","Animalia","Insecta","Orientozeuzera roepkei","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8091ea94-3694-46a6-9e3b-4e04a96390e5","species","Animalia","Malacostraca","Orithyia sinica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7c32fe9b-0b84-453a-a2e6-9acf311da735","species","Animalia","Malacostraca","Orthotheres baoyu","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"43a89614-ee91-439e-a94f-f461f2ed78f5","species","Animalia","Malacostraca","Ovimaja compressipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fa81d572-7f1c-4d32-9639-bc304cb67b39","species","Animalia","Malacostraca","Paeduma orientalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f182bd15-c496-46bc-bca2-f0ba8cb7a11a","species","Animalia","Insecta","Palaeomystis falcataria","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"82fc1ea1-0128-4396-9e4d-462e01c97ad3","species","Animalia","Insecta","Pantaleon bufo","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"eb8fc3b2-bb93-490f-8524-4ced575387c8","species","Animalia","Insecta","Pantaleon dorsalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b8ac90c0-52cf-4d64-aa17-4c919d58ee20","species","Animalia","Insecta","Parachrostia yoshimotoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"74fd8020-3eba-4c7e-a96c-79af527a76c5","species","Animalia","Insecta","Paracoccus marginatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"799ff7c9-e15f-496d-a03e-8aaaefd908f8","species","Animalia","Insecta","Paradecetia insulana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c04e5d7f-3202-43dc-a280-e92bf737c74e","species","Animalia","Malacostraca","Paradynomene tuberculata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"164537e0-ebed-4829-ade3-20dd8e7edfd8","species","Animalia","Insecta","Parascatonomus paotao","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1c901025-dfb4-4367-bb43-81bccc5fcf16","species","Animalia","Malacostraca","Paraxanthodes obtusidens","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b98c43f2-25dd-4e66-9912-8e7154b1b461","species","Animalia","Insecta","Parens paraocci","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c2a0c859-a3af-4d67-88ff-83d771e069a5","species","Animalia","Insecta","Pedetontus formosanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2f94c45f-f60d-4114-927f-8017e30d671f","species","Animalia","Insecta","Pedetontus uraiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"19488aac-8db5-4e1e-a5c6-27934d88704f","species","Animalia","Malacostraca","Petrarctus veliger","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4d6f88cf-1e19-49db-be2f-ef5b04743efa","species","Animalia","Insecta","Phiaris electana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"eb5c9503-512f-4042-9c64-b0ed5241efee","species","Animalia","Insecta","Phloeocranus bruchoides","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d23f4fc0-3cfd-4d6a-b5b2-6b185b8acd58","species","Animalia","Malacostraca","Picrocerus armatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"40c969d1-a355-4f0f-b20e-c02a18d63ad5","species","Animalia","Malacostraca","Planaja plana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0fb94564-09fe-4c3b-aa14-a0a9a5768e1f","species","Animalia","Insecta","Planococcus angkorensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4db9b425-f380-4585-b61d-b5744ef1bda7","species","Animalia","Insecta","Planococcus citri","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ea00a6cb-ab2f-411b-bc54-04033b4b9316","species","Animalia","Insecta","Planococcus krauhniae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7e79dd76-d494-45ea-8a63-fb4ec4d25cde","species","Animalia","Insecta","Planococcus lilacinus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9073221d-9eac-4f54-b68a-340ddef0a176","species","Animalia","Insecta","Planococcus minor","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ad81bcb6-a2c3-45ca-b704-59620e0fb4e8","species","Animalia","Malacostraca","Polydectus cupulifer","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fc6f6384-3d74-4c54-8961-10a7a6546cde","species","Animalia","Malacostraca","Processa australiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a5bdd2fa-8833-47a7-a65b-29bda28df494","species","Animalia","Malacostraca","Processa sulcata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0dcad8d0-f2a8-4d90-ae25-a6179a7df98b","species","Animalia","Insecta","Protoetiella venustella","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"cc00eaa7-1f32-4abf-93ae-e30088639520","species","Animalia","Malacostraca","Pseudactea corallina","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f8c7a988-7797-4f79-a79e-e85a385b1a74","species","Animalia","Insecta","Pseudebulea fentoni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e61db03e-b30d-4a80-8aeb-8bf265bc43e7","species","Animalia","Insecta","Pseudendestes andrewesi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6ccd63f5-dcda-497d-aaa8-d774ec863e69","species","Animalia","Insecta","Pseudepione nakajimai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1a1374cc-1bac-49e0-b200-46e5195365a2","species","Animalia","Insecta","Pseudohymenalia saliica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a3a7a087-ef8b-43e2-8023-23fd488ecef8","species","Animalia","Insecta","Pseudohymenalia taiwana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"36e3e88a-e096-49bd-8524-75852c5eb834","species","Animalia","Insecta","Pseudophanias excavatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5a3dfc36-2afc-4790-90c3-8c8009106776","species","Animalia","Insecta","Pseudophanias yaimensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"115c0a6e-a20a-4d17-9736-a854092b907c","species","Animalia","Malacostraca","Pseudophilyra intermedia","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a0aa8786-f9b9-457e-91d5-e81bb4c9ca4c","species","Animalia","Insecta","Pseudotheopea cheni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7331abaa-c893-43c3-af43-9cb4262da8d7","species","Animalia","Insecta","Pseudotheopea sufangae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"321ebb95-f2fd-460f-8804-26b1088165b2","species","Animalia","Insecta","Pterotopteryx formosana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"77aadd2b-c5d7-428c-ac88-f3b4b77f6bd9","species","Animalia","Insecta","Pterotopteryx taoa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3b642a45-64e6-4e5a-960a-b2010414a8cb","species","Animalia","Malacostraca","Pullosquilla litoralis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4ad4ce4b-12d4-443d-aaa0-d8195abe2180","species","Animalia","Malacostraca","Pullosquilla pardus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"20b6713a-6b5c-4e4e-b142-8d4b0214e156","species","Animalia","Malacostraca","Pullosquilla thomassini","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4d7cfa82-26dc-4323-b698-fdcccba2837e","species","Animalia","Insecta","Pyrgus maculatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a8c30196-c937-4c92-b956-2e2c291b90a0","species","Animalia","Malacostraca","Pyrhila carinata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b3e071b4-65d9-408d-84be-dd10fa044d74","species","Animalia","Insecta","Rhodobium porosum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1ff726b5-ac72-4b97-85b3-849a3dbae226","species","Animalia","Insecta","Rutaraphes taiwanicus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4c711209-fd0e-4c70-8f56-facce0448a66","species","Animalia","Malacostraca","Sakaija sakaii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8005e9ef-fd17-4b29-ad7e-a9d15d5828fb","species","Animalia","Malacostraca","Sargassocarcinus cristatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c52d5cd1-1a47-49e4-ada4-9421ff01bc7c","species","Animalia","Malacostraca","Sayamia germaini","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"487258be-4f6e-4e5f-9b03-c2f3d1ef0d70","species","Animalia","Insecta","Sesapa kishidai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d961d9b4-3e1e-4928-9d63-966113ec503e","species","Animalia","Insecta","Sesapa strandiana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"88c9b493-1f2f-4e5d-a0f5-aa07b32b217d","species","Animalia","Insecta","Sesapa taiflamma","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a16c982d-0076-4bb1-8b69-9385f010ed3c","species","Animalia","Insecta","Sipylus guttulinervis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d300675f-c046-4441-a680-d86dc8fb5b2c","species","Animalia","Insecta","Spinoza coerulea","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"89134bf3-1d83-45bf-9955-88e22f13e70b","species","Animalia","Insecta","Taiwani bialbipuncta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"68e75b3f-0828-40c3-9551-1bb37ba4021a","species","Animalia","Insecta","Taiwani imperator","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f3cd4a9d-ee44-4397-be1a-ab101599b650","species","Animalia","Insecta","Taiwani yoshimotoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"48235318-f20e-4d7a-ade7-9e361904af25","species","Animalia","Insecta","Taiwanomenimus nakasatoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0ec0bd83-5a96-43cc-9ab5-491be28e4804","species","Animalia","Insecta","Taiwanoshaira taipingshanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ac7f14d8-5050-4cbf-9c83-2567436edc3a","species","Animalia","Insecta","Taiwanoshaira tsoui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"52241fcf-c27a-4e3e-b03c-101c7b780399","species","Animalia","Malacostraca","Takedax gabrielae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d0cc2cb1-6dbf-4535-879f-2e98fbb8ed8d","species","Animalia","Malacostraca","Tauropus egeriae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"aed4d1d8-0257-4e26-8722-a2d57e5521ba","species","Animalia","Insecta","Taxiplagus abnormalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0f8fecbc-efd8-403b-b3df-3ea775568fd9","species","Animalia","Insecta","Telingana formosana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a22aaf91-53c9-4bf0-a525-56aaf3b444b1","species","Animalia","Insecta","Theophoba pendulans","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"27fddc13-fc02-42c3-b28d-9bb5836ceeac","species","Animalia","Malacostraca","Thusaenys mutiliouciou","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3e9bc64e-4210-4b15-8b44-bf940e0adf81","species","Animalia","Insecta","Thymalus yamasakoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ea5cbcbf-da90-4468-a86b-f87fe69381b2","species","Animalia","Insecta","Thysanarthria chui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"aeb01f9c-8124-4194-88ea-f1f7f9805eab","species","Animalia","Malacostraca","Tozeuma lanceolatum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0c210d42-3b61-4981-8c64-92e88588d9c8","species","Animalia","Malacostraca","Tozeuma tomentosum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7fa38476-4ad0-40e8-b20e-10e01cbd710f","species","Animalia","Insecta","Tricentrus albipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"77e0de2e-3340-45e7-9e84-91cf992da337","species","Animalia","Insecta","Tricentrus allabens","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"015bd457-75d9-4938-a824-b68936650168","species","Animalia","Insecta","Tricentrus basalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"40a79cf6-5390-416a-beb4-7bd978557ea4","species","Animalia","Insecta","Tricentrus biformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"971d44c4-637f-4a32-9689-655889d9ad4a","species","Animalia","Insecta","Tricentrus brunneifasciataus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"944392e2-b796-41d0-bb96-20f1f4f1867c","species","Animalia","Insecta","Tricentrus castaneipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"09defa8b-24a8-4b1a-814d-2f0a3f1320ae","species","Animalia","Insecta","Tricentrus fasciatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3bf8d9b6-c43f-4cb5-802a-c562cfc648f6","species","Animalia","Insecta","Tricentrus flavus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6c97e742-5544-4869-aecf-05632d53484e","species","Animalia","Insecta","Tricentrus fuscoapicalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d631fcf1-2f03-4e90-bb7e-c3b917170eae","species","Animalia","Insecta","Tricentrus fuscolimbatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"10ddfa6d-8d9f-45ea-b5e6-afee22ec8a76","species","Animalia","Insecta","Tricentrus garampinus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"50cc68ab-4421-4883-b5af-037a2687e770","species","Animalia","Insecta","Tricentrus gargaraformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"67b4dce0-8dd0-43ff-ba99-97b1a462b237","species","Animalia","Insecta","Tricentrus glochidionae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1bf99683-f798-488b-8935-59109385b727","species","Animalia","Insecta","Tricentrus gracilicornis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f200cd29-a983-4745-a344-a6a0e4fb1cd3","species","Animalia","Insecta","Tricentrus gracilis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b172c749-9935-434e-9c49-557085ec7c2e","species","Animalia","Insecta","Tricentrus hyalinipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"62277d27-bc7d-479e-a619-2bdd8aa87419","species","Animalia","Insecta","Tricentrus koshunensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
